Pais,Encuesta,access_right,Ronda armonizada BID,Total,year,availability,person
NIC,EMNV,restricted,m7_m10,2,2014,,
NIC,EMNV,restricted,m7_m10,2,2015,,
NIC,EMNV,restricted,m7_m10,2,2016,,
NIC,EMNV,restricted,m7_m10,2,2017,,
NIC,EMNV,restricted,m7_m10,2,2018,,
NIC,EMNV,restricted,m7_m10,2,2019,,
NIC,EMNV,restricted,m7_m10,2,2020,,
NIC,EMNV,restricted,m7_m10,2,2021,,
NIC,EMNV,restricted,m7_m10,2,2022,,
NIC,ECH,restricted,m7_m9,3,1986,,
NIC,ECH,restricted,m7_m9,3,1989,,
NIC,ECH,restricted,m7_m9,3,1990,,
NIC,ECH,restricted,m7_m9,3,1991,,
NIC,ECH,restricted,m7_m9,3,1992,,
NIC,ECH,restricted,m7_m9,3,1993,,
NIC,ECH,restricted,m7_m9,3,1994,,
NIC,ECH,restricted,m7_m9,3,1995,,
NIC,ECH,restricted,m7_m9,3,1996,,
NIC,ECH,restricted,m7_m9,3,1997,,
NIC,ECH,restricted,m7_m9,3,1998,,
NIC,ECH,restricted,m7_m9,3,1999,,
NIC,ECH,restricted,m7_m9,3,2000,,
NIC,ECH,restricted,m7_m9,3,2001,,
NIC,ECH,restricted,m7_m9,3,2002,,
NIC,ECH,restricted,m7_m9,3,2003,,
NIC,ECH,restricted,m7_m9,3,2004,,
NIC,ECH,restricted,m7_m9,3,2005,,
NIC,ECH,restricted,m7_m9,3,2006,,
NIC,ECH,restricted,m7_m9,3,2007,,
NIC,ECH,restricted,m7_m9,3,2008,,
NIC,ECH,restricted,m7_m9,3,2009,,
MEX,ENIGH,,m8_m12,14,2022,1.0,
MEX,ENIGH,,m8_m12,14,2024,1.0,Davidv2
NIC,EMNV,,m2_m6,4,1993,1.0,
NIC,EMNV,,m2_m6,4,1998,1.0,
NIC,ECH,restricted,m7_m9,3,2013,,
NIC,ECH,restricted,m7_m9,3,2014,,
NIC,ECH,restricted,m7_m9,3,2015,,
NIC,ECH,restricted,m7_m9,3,2016,,
NIC,ECH,restricted,m7_m9,3,2017,,
NIC,ECH,restricted,m7_m9,3,2018,,
NIC,ECH,restricted,m7_m9,3,2019,,
NIC,ECH,restricted,m7_m9,3,2020,,
NIC,ECH,restricted,m7_m9,3,2021,,
NIC,ECH,restricted,m7_m9,3,2022,,
NIC,EMNV,restricted,m9_m12,1,1986,,
NIC,EMNV,restricted,m9_m12,1,1989,,
NIC,EMNV,restricted,m9_m12,1,1990,,
NIC,EMNV,restricted,m9_m12,1,1991,,
NIC,EMNV,restricted,m9_m12,1,1992,,
NIC,EMNV,restricted,m9_m12,1,1993,,
NIC,EMNV,restricted,m9_m12,1,1994,,
NIC,EMNV,restricted,m9_m12,1,1995,,
NIC,EMNV,restricted,m9_m12,1,1996,,
NIC,EMNV,restricted,m9_m12,1,1997,,
NIC,EMNV,restricted,m9_m12,1,1998,,
NIC,EMNV,restricted,m9_m12,1,1999,,
NIC,EMNV,restricted,m9_m12,1,2000,,
NIC,EMNV,restricted,m9_m12,1,2001,,
NIC,EMNV,restricted,m9_m12,1,2002,,
NIC,EMNV,restricted,m9_m12,1,2003,,
NIC,EMNV,restricted,m9_m12,1,2004,,
NIC,EMNV,restricted,m9_m12,1,2005,,
NIC,EMNV,restricted,m9_m12,1,2006,,
NIC,EMNV,restricted,m9_m12,1,2007,,
NIC,EMNV,restricted,m9_m12,1,2008,,
NIC,EMNV,restricted,m9_m12,1,2009,,
NIC,EMNV,restricted,m9_m12,1,2010,,
NIC,EMNV,restricted,m9_m12,1,2011,,
NIC,EMNV,restricted,m9_m12,1,2012,,
NIC,EMNV,restricted,m9_m12,1,2013,,
NIC,EMNV,,m2_m6,4,1999,1.0,
NIC,EMNV,restricted,m9_m12,1,2015,,
NIC,EMNV,restricted,m9_m12,1,2016,,
NIC,EMNV,restricted,m9_m12,1,2017,,
NIC,EMNV,restricted,m9_m12,1,2018,,
NIC,EMNV,restricted,m9_m12,1,2019,,
NIC,EMNV,restricted,m9_m12,1,2020,,
NIC,EMNV,restricted,m9_m12,1,2021,,
NIC,EMNV,restricted,m9_m12,1,2022,,
PAN,EH,restricted,m8,17,1986,,
PAN,EH,restricted,m8,17,1989,,
PAN,EH,restricted,m8,17,1990,,
NIC,EMNV,,m2_m6,4,2001,1.0,
PAN,EH,restricted,m8,17,1992,,
PAN,EH,restricted,m8,17,1993,,
PAN,EH,restricted,m8,17,1994,,
NIC,EMNV,,m7_m10,2,2005,1.0,
NIC,EMNV,,m7_m10,2,2009,1.0,
NIC,ECH,,m7_m9,3,2010,1.0,
NIC,ECH,,m7_m9,3,2011,1.0,
NIC,ECH,,m7_m9,3,2012,1.0,
NIC,EMNV,,m9_m12,1,2014,1.0,
PAN,EH,,m8,17,1991,1.0,
PAN,EH,,m8,17,1995,1.0,
PAN,EH,,m8,17,1996,1.0,
PAN,EH,,m8,17,1997,1.0,
PAN,EH,,m8,17,1998,1.0,
PAN,EH,,m8,17,1999,1.0,
PAN,EH,,m8,17,2000,1.0,David
PAN,EH,,m8,17,2001,1.0,
PAN,EH,,m8,17,2002,1.0,
PAN,EH,,m8,17,2003,1.0,
PAN,EH,restricted,m8,17,2011,,
PAN,EH,restricted,m8,17,2012,,
PAN,EH,restricted,m8,17,2013,,
PAN,EH,restricted,m8,17,2014,,
PAN,EH,restricted,m8,17,2015,,
PAN,EH,restricted,m8,17,2016,,
PAN,EH,restricted,m8,17,2017,,
PAN,EH,restricted,m8,17,2018,,
PAN,EH,restricted,m8,17,2019,,
PAN,EH,restricted,m8,17,2020,,
PAN,EH,restricted,m8,17,2021,,
PAN,EH,restricted,m8,17,2022,,
PAN,EHPM,restricted,m3,9,1986,,
PAN,EHPM,restricted,m3,9,1989,,
PAN,EHPM,restricted,m3,9,1990,,
PAN,EHPM,restricted,m3,9,1991,,
PAN,EHPM,restricted,m3,9,1992,,
PAN,EHPM,restricted,m3,9,1993,,
PAN,EHPM,restricted,m3,9,1994,,
PAN,EHPM,restricted,m3,9,1995,,
PAN,EHPM,restricted,m3,9,1996,,
PAN,EHPM,restricted,m3,9,1997,,
PAN,EHPM,restricted,m3,9,1998,,
PAN,EHPM,restricted,m3,9,1999,,
PAN,EHPM,restricted,m3,9,2000,,
PAN,EHPM,restricted,m3,9,2001,,
PAN,EHPM,restricted,m3,9,2002,,
PAN,EHPM,restricted,m3,9,2003,,
PAN,EHPM,restricted,m3,9,2004,,
PAN,EHPM,restricted,m3,9,2005,,
PAN,EHPM,restricted,m3,9,2006,,
PAN,EHPM,restricted,m3,9,2007,,
PAN,EHPM,restricted,m3,9,2008,,
PAN,EHPM,restricted,m3,9,2009,,
PAN,EHPM,restricted,m3,9,2010,,
PAN,EH,,m8,17,2004,1.0,
PAN,EH,,m8,17,2005,1.0,
PAN,EH,,m8,17,2006,1.0,
PAN,EH,,m8,17,2007,1.0,
PAN,EH,,m8,17,2008,1.0,
PAN,EH,,m8,17,2009,1.0,
PAN,EH,,m8,17,2010,1.0,
PAN,EHPM,,m3,9,2011,1.0,
PAN,EHPM,,m3,9,2012,1.0,
PAN,EHPM,restricted,m3,9,2020,,
PAN,EHPM,restricted,m3,9,2021,,
PAN,EHPM,,m3,9,2013,1.0,
PAN,EHPM,,m3,9,2014,1.0,
PRY,EHM,,m6_m8,1,1986,,
PRY,EHM,,m6_m8,1,1989,,
PAN,EHPM,,m3,9,2015,1.0,
PRY,EHM,,m6_m8,1,1991,,
PRY,EHM,,m6_m8,1,1992,,
PRY,EHM,,m6_m8,1,1993,,
PRY,EHM,,m6_m8,1,1994,,
PRY,EHM,,m6_m8,1,1995,,
PRY,EHM,,m6_m8,1,1996,,
PRY,EHM,,m6_m8,1,1997,,
PRY,EHM,,m6_m8,1,1998,,
PRY,EHM,,m6_m8,1,1999,,
PRY,EHM,,m6_m8,1,2000,,
PRY,EHM,,m6_m8,1,2001,,
PRY,EHM,,m6_m8,1,2002,,
PRY,EHM,,m6_m8,1,2003,,
PRY,EHM,,m6_m8,1,2004,,
PRY,EHM,,m6_m8,1,2005,,
PRY,EHM,,m6_m8,1,2006,,
PRY,EHM,,m6_m8,1,2007,,
PRY,EHM,,m6_m8,1,2008,,
PRY,EHM,,m6_m8,1,2009,,
PRY,EHM,,m6_m8,1,2010,,
PRY,EHM,,m6_m8,1,2011,,
PRY,EHM,,m6_m8,1,2012,,
PRY,EHM,,m6_m8,1,2013,,
PRY,EHM,,m6_m8,1,2014,,
PRY,EHM,,m6_m8,1,2015,,
PRY,EHM,,m6_m8,1,2016,,
PRY,EHM,,m6_m8,1,2017,,
PRY,EHM,,m6_m8,1,2018,,
PRY,EHM,,m6_m8,1,2019,,
PRY,EHM,,m6_m8,1,2020,,
PRY,EHM,,m6_m8,1,2021,,
PRY,EHM,,m6_m8,1,2022,,
PRY,EHM,,m10_m11,1,1986,,
PRY,EHM,,m10_m11,1,1989,,
PRY,EHM,,m10_m11,1,1990,,
PAN,EHPM,,m3,9,2016,1.0,
PRY,EHM,,m10_m11,1,1992,,
PRY,EHM,,m10_m11,1,1993,,
PRY,EHM,,m10_m11,1,1994,,
PRY,EHM,,m10_m11,1,1995,,
PRY,EHM,,m10_m11,1,1996,,
PRY,EHM,,m10_m11,1,1997,,
PRY,EHM,,m10_m11,1,1998,,
PRY,EHM,,m10_m11,1,1999,,
PRY,EHM,,m10_m11,1,2000,,
PRY,EHM,,m10_m11,1,2001,,
PRY,EHM,,m10_m11,1,2002,,
PRY,EHM,,m10_m11,1,2003,,
PRY,EHM,,m10_m11,1,2004,,
PRY,EHM,,m10_m11,1,2005,,
PRY,EHM,,m10_m11,1,2006,,
PRY,EHM,,m10_m11,1,2007,,
PRY,EHM,,m10_m11,1,2008,,
PRY,EHM,,m10_m11,1,2009,,
PRY,EHM,,m10_m11,1,2010,,
PRY,EHM,,m10_m11,1,2011,,
PRY,EHM,,m10_m11,1,2012,,
PRY,EHM,,m10_m11,1,2013,,
PRY,EHM,,m10_m11,1,2014,,
PRY,EHM,,m10_m11,1,2015,,
PRY,EHM,,m10_m11,1,2016,,
PRY,EHM,,m10_m11,1,2017,,
PRY,EHM,,m10_m11,1,2018,,
PRY,EHM,,m10_m11,1,2019,,
PRY,EHM,,m10_m11,1,2020,,
PRY,EHM,,m10_m11,1,2021,,
PRY,EHM,,m10_m11,1,2022,,
PRY,EHM,,m11_m12,1,1986,,
PRY,EHM,,m11_m12,1,1989,,
PRY,EHM,,m11_m12,1,1990,,
PRY,EHM,,m11_m12,1,1991,,
PAN,EHPM,,m3,9,2017,1.0,
PRY,EHM,,m11_m12,1,1993,,
PRY,EHM,,m11_m12,1,1994,,
PRY,EHM,,m11_m12,1,1995,,
PRY,EHM,,m11_m12,1,1996,,
PRY,EHM,,m11_m12,1,1997,,
PRY,EHM,,m11_m12,1,1998,,
PRY,EHM,,m11_m12,1,1999,,
PRY,EHM,,m11_m12,1,2000,,
PRY,EHM,,m11_m12,1,2001,,
PRY,EHM,,m11_m12,1,2002,,
PRY,EHM,,m11_m12,1,2003,,
PRY,EHM,,m11_m12,1,2004,,
PRY,EHM,,m11_m12,1,2005,,
PRY,EHM,,m11_m12,1,2006,,
PRY,EHM,,m11_m12,1,2007,,
PRY,EHM,,m11_m12,1,2008,,
PRY,EHM,,m11_m12,1,2009,,
PRY,EHM,,m11_m12,1,2010,,
PRY,EHM,,m11_m12,1,2011,,
PRY,EHM,,m11_m12,1,2012,,
PRY,EHM,,m11_m12,1,2013,,
PRY,EHM,,m11_m12,1,2014,,
PRY,EHM,,m11_m12,1,2015,,
PRY,EHM,,m11_m12,1,2016,,
PRY,EHM,,m11_m12,1,2017,,
PRY,EHM,,m11_m12,1,2018,,
PRY,EHM,,m11_m12,1,2019,,
PRY,EHM,,m11_m12,1,2020,,
PRY,EHM,,m11_m12,1,2021,,
PRY,EHM,,m11_m12,1,2022,,
PRY,EHM,,m9_m10,1,1986,,
PRY,EHM,,m9_m10,1,1989,,
PRY,EHM,,m9_m10,1,1990,,
PRY,EHM,,m9_m10,1,1991,,
PRY,EHM,,m9_m10,1,1992,,
PAN,EHPM,,m3,9,2018,1.0,
PRY,EHM,,m9_m10,1,1994,,
PRY,EHM,,m9_m10,1,1995,,
PRY,EHM,,m9_m10,1,1996,,
PRY,EHM,,m9_m10,1,1997,,
PRY,EHM,,m9_m10,1,1998,,
PRY,EHM,,m9_m10,1,1999,,
PRY,EHM,,m9_m10,1,2000,,
PRY,EHM,,m9_m10,1,2001,,
PRY,EHM,,m9_m10,1,2002,,
PRY,EHM,,m9_m10,1,2003,,
PRY,EHM,,m9_m10,1,2004,,
PRY,EHM,,m9_m10,1,2005,,
PRY,EHM,,m9_m10,1,2006,,
PRY,EHM,,m9_m10,1,2007,,
PRY,EHM,,m9_m10,1,2008,,
PRY,EHM,,m9_m10,1,2009,,
PRY,EHM,,m9_m10,1,2010,,
PRY,EHM,,m9_m10,1,2011,,
PRY,EHM,,m9_m10,1,2012,,
PRY,EHM,,m9_m10,1,2013,,
PRY,EHM,,m9_m10,1,2014,,
PRY,EHM,,m9_m10,1,2015,,
PRY,EHM,,m9_m10,1,2016,,
PRY,EHM,,m9_m10,1,2017,,
PRY,EHM,,m9_m10,1,2018,,
PRY,EHM,,m9_m10,1,2019,,
PRY,EHM,,m9_m10,1,2020,,
PRY,EHM,,m9_m10,1,2021,,
PRY,EHM,,m9_m10,1,2022,,
PRY,EHM,,m8_m10,1,1986,,
PRY,EHM,,m8_m10,1,1989,,
PRY,EHM,,m8_m10,1,1990,,
PRY,EHM,,m8_m10,1,1991,,
PRY,EHM,,m8_m10,1,1992,,
PRY,EHM,,m8_m10,1,1993,,
PAN,EHPM,,m3,9,2019,1.0,
PRY,EHM,,m8_m10,1,1995,,
PRY,EHM,,m8_m10,1,1996,,
PRY,EHM,,m8_m10,1,1997,,
PRY,EHM,,m8_m10,1,1998,,
PRY,EHM,,m8_m10,1,1999,,
PRY,EHM,,m8_m10,1,2000,,
PRY,EHM,,m8_m10,1,2001,,
PRY,EHM,,m8_m10,1,2002,,
PRY,EHM,,m8_m10,1,2003,,
PRY,EHM,,m8_m10,1,2004,,
PRY,EHM,,m8_m10,1,2005,,
PRY,EHM,,m8_m10,1,2006,,
PRY,EHM,,m8_m10,1,2007,,
PRY,EHM,,m8_m10,1,2008,,
PRY,EHM,,m8_m10,1,2009,,
PRY,EHM,,m8_m10,1,2010,,
PRY,EHM,,m8_m10,1,2011,,
PRY,EHM,,m8_m10,1,2012,,
PRY,EHM,,m8_m10,1,2013,,
PRY,EHM,,m8_m10,1,2014,,
PRY,EHM,,m8_m10,1,2015,,
PRY,EHM,,m8_m10,1,2016,,
PRY,EHM,,m8_m10,1,2017,,
PRY,EHM,,m8_m10,1,2018,,
PRY,EHM,,m8_m10,1,2019,,
PRY,EHM,,m8_m10,1,2020,,
PRY,EHM,,m8_m10,1,2021,,
PRY,EHM,,m8_m10,1,2022,,
PRY,EHM,,m8_m11,1,1986,,
PRY,EHM,,m8_m11,1,1989,,
PRY,EHM,,m8_m11,1,1990,,
PRY,EHM,,m8_m11,1,1991,,
PRY,EHM,,m8_m11,1,1992,,
PRY,EHM,,m8_m11,1,1993,,
PRY,EHM,,m8_m11,1,1994,,
PAN,EHPM,,m3,9,2022,1.0,
PRY,EHM,,m8_m11,1,1996,,
PRY,EHM,,m8_m11,1,1997,,
PRY,EHM,,m8_m11,1,1998,,
PRY,EHM,,m8_m11,1,1999,,
PRY,EHM,,m8_m11,1,2000,,
PRY,EHM,,m8_m11,1,2001,,
PRY,EHM,,m8_m11,1,2002,,
PRY,EHM,,m8_m11,1,2003,,
PRY,EHM,,m8_m11,1,2004,,
PRY,EHM,,m8_m11,1,2005,,
PRY,EHM,,m8_m11,1,2006,,
PRY,EHM,,m8_m11,1,2007,,
PRY,EHM,,m8_m11,1,2008,,
PRY,EHM,,m8_m11,1,2009,,
PRY,EHM,,m8_m11,1,2010,,
PRY,EHM,,m8_m11,1,2011,,
PRY,EHM,,m8_m11,1,2012,,
PRY,EHM,,m8_m11,1,2013,,
PRY,EHM,,m8_m11,1,2014,,
PRY,EHM,,m8_m11,1,2015,,
PRY,EHM,,m8_m11,1,2016,,
PRY,EHM,,m8_m11,1,2017,,
PRY,EHM,,m8_m11,1,2018,,
PRY,EHM,,m8_m11,1,2019,,
PRY,EHM,,m8_m11,1,2020,,
PRY,EHM,,m8_m11,1,2021,,
PRY,EHM,,m8_m11,1,2022,,
PRY,EHM,,m8_m12,1,1986,,
PRY,EHM,,m8_m12,1,1989,,
PRY,EHM,,m8_m12,1,1990,,
PRY,EHM,,m8_m12,1,1991,,
PRY,EHM,,m8_m12,1,1992,,
PRY,EHM,,m8_m12,1,1993,,
PRY,EHM,,m8_m12,1,1994,,
PRY,EHM,,m8_m12,1,1995,,
PAN,EML,,m8,9,2023,1.0,
PAN,EML,,m10,9,2024,1.0,Davidv2
PRY,EHM,,m8_m12,1,1997,,
PRY,EHM,,m8_m12,1,1998,,
PRY,EHM,,m8_m12,1,1999,,
PRY,EHM,,m8_m12,1,2000,,
PRY,EHM,,m8_m12,1,2001,,
PRY,EHM,,m8_m12,1,2002,,
PRY,EHM,,m8_m12,1,2003,,
PRY,EHM,,m8_m12,1,2004,,
PRY,EHM,,m8_m12,1,2005,,
PRY,EHM,,m8_m12,1,2006,,
PRY,EHM,,m8_m12,1,2007,,
PRY,EHM,,m8_m12,1,2008,,
PRY,EHM,,m8_m12,1,2009,,
PRY,EHM,,m8_m12,1,2010,,
PRY,EHM,,m8_m12,1,2011,,
PRY,EHM,,m8_m12,1,2012,,
PRY,EHM,,m8_m12,1,2013,,
PRY,EHM,,m8_m12,1,2014,,
PRY,EHM,,m8_m12,1,2015,,
PRY,EHM,,m8_m12,1,2016,,
PRY,EHM,,m8_m12,1,2017,,
PRY,EHM,,m8_m12,1,2018,,
PRY,EHM,,m8_m12,1,2019,,
PRY,EHM,,m8_m12,1,2020,,
PRY,EHM,,m8_m12,1,2021,,
PRY,EHM,,m8_m12,1,2022,,
PRY,EIH,,m8-1997_m7-1998,1,1986,,
PRY,EIH,,m8-1997_m7-1998,1,1989,,
PRY,EIH,,m8-1997_m7-1998,1,1990,,
PRY,EIH,,m8-1997_m7-1998,1,1991,,
PRY,EIH,,m8-1997_m7-1998,1,1992,,
PRY,EIH,,m8-1997_m7-1998,1,1993,,
PRY,EIH,,m8-1997_m7-1998,1,1994,,
PRY,EIH,,m8-1997_m7-1998,1,1995,,
PRY,EIH,,m8-1997_m7-1998,1,1996,,
PER,ENNIV,,a,2,1991,1.0,
PRY,EIH,,m8-1997_m7-1998,1,1998,,
PRY,EIH,,m8-1997_m7-1998,1,1999,,
PRY,EIH,,m8-1997_m7-1998,1,2000,,
PRY,EIH,,m8-1997_m7-1998,1,2001,,
PRY,EIH,,m8-1997_m7-1998,1,2002,,
PRY,EIH,,m8-1997_m7-1998,1,2003,,
PRY,EIH,,m8-1997_m7-1998,1,2004,,
PRY,EIH,,m8-1997_m7-1998,1,2005,,
PRY,EIH,,m8-1997_m7-1998,1,2006,,
PRY,EIH,,m8-1997_m7-1998,1,2007,,
PRY,EIH,,m8-1997_m7-1998,1,2008,,
PRY,EIH,,m8-1997_m7-1998,1,2009,,
PRY,EIH,,m8-1997_m7-1998,1,2010,,
PRY,EIH,,m8-1997_m7-1998,1,2011,,
PRY,EIH,,m8-1997_m7-1998,1,2012,,
PRY,EIH,,m8-1997_m7-1998,1,2013,,
PRY,EIH,,m8-1997_m7-1998,1,2014,,
PRY,EIH,,m8-1997_m7-1998,1,2015,,
PRY,EIH,,m8-1997_m7-1998,1,2016,,
PRY,EIH,,m8-1997_m7-1998,1,2017,,
PRY,EIH,,m8-1997_m7-1998,1,2018,,
PRY,EIH,,m8-1997_m7-1998,1,2019,,
PRY,EIH,,m8-1997_m7-1998,1,2020,,
PRY,EIH,,m8-1997_m7-1998,1,2021,,
PRY,EIH,,m8-1997_m7-1998,1,2022,,
PRY,EPH,,m9-2000_m8-2001,1,1986,,
PRY,EPH,,m9-2000_m8-2001,1,1989,,
PRY,EPH,,m9-2000_m8-2001,1,1990,,
PRY,EPH,,m9-2000_m8-2001,1,1991,,
PRY,EPH,,m9-2000_m8-2001,1,1992,,
PRY,EPH,,m9-2000_m8-2001,1,1993,,
PRY,EPH,,m9-2000_m8-2001,1,1994,,
PRY,EPH,,m9-2000_m8-2001,1,1995,,
PRY,EPH,,m9-2000_m8-2001,1,1996,,
PRY,EPH,,m9-2000_m8-2001,1,1997,,
PRY,EPH,,m9-2000_m8-2001,1,1998,,
PRY,EPH,,m9-2000_m8-2001,1,1999,,
PER,ENNIV,,a,2,1994,1.0,
PRY,EPH,,m9-2000_m8-2001,1,2001,,
PRY,EPH,,m9-2000_m8-2001,1,2002,,
PRY,EPH,,m9-2000_m8-2001,1,2003,,
PRY,EPH,,m9-2000_m8-2001,1,2004,,
PRY,EPH,,m9-2000_m8-2001,1,2005,,
PRY,EPH,,m9-2000_m8-2001,1,2006,,
PRY,EPH,,m9-2000_m8-2001,1,2007,,
PRY,EPH,,m9-2000_m8-2001,1,2008,,
PRY,EPH,,m9-2000_m8-2001,1,2009,,
PRY,EPH,,m9-2000_m8-2001,1,2010,,
PRY,EPH,,m9-2000_m8-2001,1,2011,,
PRY,EPH,,m9-2000_m8-2001,1,2012,,
PRY,EPH,,m9-2000_m8-2001,1,2013,,
PRY,EPH,,m9-2000_m8-2001,1,2014,,
PRY,EPH,,m9-2000_m8-2001,1,2015,,
PRY,EPH,,m9-2000_m8-2001,1,2016,,
PRY,EPH,,m9-2000_m8-2001,1,2017,,
PRY,EPH,,m9-2000_m8-2001,1,2018,,
PRY,EPH,,m9-2000_m8-2001,1,2019,,
PRY,EPH,,m9-2000_m8-2001,1,2020,,
PRY,EPH,,m9-2000_m8-2001,1,2021,,
PRY,EPH,,m9-2000_m8-2001,1,2022,,
PRY,EPH,,m8_m12,2,1986,,
PRY,EPH,,m8_m12,2,1989,,
PRY,EPH,,m8_m12,2,1990,,
PRY,EPH,,m8_m12,2,1991,,
PRY,EPH,,m8_m12,2,1992,,
PRY,EPH,,m8_m12,2,1993,,
PRY,EPH,,m8_m12,2,1994,,
PRY,EPH,,m8_m12,2,1995,,
PRY,EPH,,m8_m12,2,1996,,
PRY,EPH,,m8_m12,2,1997,,
PRY,EPH,,m8_m12,2,1998,,
PER,ENAHO,,t4,6,1997,1.0,
PRY,EPH,,m8_m12,2,2000,,
PRY,EPH,,m8_m12,2,2001,,
PRY,EPH,,m8_m12,2,2002,,
PER,ENAHO,,t4,6,1998,1.0,
PRY,EPH,,m8_m12,2,2004,,
PRY,EPH,,m8_m12,2,2005,,
PRY,EPH,,m8_m12,2,2006,,
PRY,EPH,,m8_m12,2,2007,,
PRY,EPH,,m8_m12,2,2008,,
PRY,EPH,,m8_m12,2,2009,,
PRY,EPH,,m8_m12,2,2010,,
PRY,EPH,,m8_m12,2,2011,,
PRY,EPH,,m8_m12,2,2012,,
PRY,EPH,,m8_m12,2,2013,,
PRY,EPH,,m8_m12,2,2014,,
PRY,EPH,,m8_m12,2,2015,,
PRY,EPH,,m8_m12,2,2016,,
PRY,EPH,,m8_m12,2,2017,,
PRY,EPH,,m8_m12,2,2018,,
PRY,EPH,,m8_m12,2,2019,,
PRY,EPH,,m8_m12,2,2020,,
PRY,EPH,,m8_m12,2,2021,,
PRY,EPH,,m8_m12,2,2022,,
PRY,EPH,,m11_m12,2,1986,,
PRY,EPH,,m11_m12,2,1989,,
PRY,EPH,,m11_m12,2,1990,,
PRY,EPH,,m11_m12,2,1991,,
PRY,EPH,,m11_m12,2,1992,,
PRY,EPH,,m11_m12,2,1993,,
PRY,EPH,,m11_m12,2,1994,,
PRY,EPH,,m11_m12,2,1995,,
PRY,EPH,,m11_m12,2,1996,,
PRY,EPH,,m11_m12,2,1997,,
PRY,EPH,,m11_m12,2,1998,,
PRY,EPH,,m11_m12,2,1999,,
PRY,EPH,,m11_m12,2,2000,,
PRY,EPH,,m11_m12,2,2001,,
PER,ENAHO,,t4,6,1999,1.0,
PRY,EPH,,m11_m12,2,2003,,
PRY,EPH,,m11_m12,2,2004,,
PRY,EPH,,m11_m12,2,2005,,
PER,ENAHO,,t4,6,2000,1.0,David
PRY,EPH,,m11_m12,2,2007,,
PRY,EPH,,m11_m12,2,2008,,
PRY,EPH,,m11_m12,2,2009,,
PRY,EPH,,m11_m12,2,2010,,
PRY,EPH,,m11_m12,2,2011,,
PRY,EPH,,m11_m12,2,2012,,
PRY,EPH,,m11_m12,2,2013,,
PRY,EPH,,m11_m12,2,2014,,
PRY,EPH,,m11_m12,2,2015,,
PRY,EPH,,m11_m12,2,2016,,
PRY,EPH,,m11_m12,2,2017,,
PRY,EPH,,m11_m12,2,2018,,
PRY,EPH,,m11_m12,2,2019,,
PRY,EPH,,m11_m12,2,2020,,
PRY,EPH,,m11_m12,2,2021,,
PRY,EPH,,m11_m12,2,2022,,
PRY,EPH,,m8_m11,1,1986,,
PRY,EPH,,m8_m11,1,1989,,
PRY,EPH,,m8_m11,1,1990,,
PRY,EPH,,m8_m11,1,1991,,
PRY,EPH,,m8_m11,1,1992,,
PRY,EPH,,m8_m11,1,1993,,
PRY,EPH,,m8_m11,1,1994,,
PRY,EPH,,m8_m11,1,1995,,
PRY,EPH,,m8_m11,1,1996,,
PRY,EPH,,m8_m11,1,1997,,
PRY,EPH,,m8_m11,1,1998,,
PRY,EPH,,m8_m11,1,1999,,
PRY,EPH,,m8_m11,1,2000,,
PRY,EPH,,m8_m11,1,2001,,
PRY,EPH,,m8_m11,1,2002,,
PRY,EPH,,m8_m11,1,2003,,
PER,ENAHO,,t4,6,2001,1.0,
PRY,EPH,,m8_m11,1,2005,,
PRY,EPH,,m8_m11,1,2006,,
PRY,EPH,,m8_m11,1,2007,,
PRY,EPH,,m8_m11,1,2008,,
PRY,EPH,,m8_m11,1,2009,,
PRY,EPH,,m8_m11,1,2010,,
PRY,EPH,,m8_m11,1,2011,,
PRY,EPH,,m8_m11,1,2012,,
PRY,EPH,,m8_m11,1,2013,,
PRY,EPH,,m8_m11,1,2014,,
PRY,EPH,,m8_m11,1,2015,,
PRY,EPH,,m8_m11,1,2016,,
PRY,EPH,,m8_m11,1,2017,,
PRY,EPH,,m8_m11,1,2018,,
PRY,EPH,,m8_m11,1,2019,,
PRY,EPH,,m8_m11,1,2020,,
PRY,EPH,,m8_m11,1,2021,,
PRY,EPH,,m8_m11,1,2022,,
PRY,EPH,,m10_m12,12,1986,,
PRY,EPH,,m10_m12,12,1989,,
PRY,EPH,,m10_m12,12,1990,,
PRY,EPH,,m10_m12,12,1991,,
PRY,EPH,,m10_m12,12,1992,,
PRY,EPH,,m10_m12,12,1993,,
PRY,EPH,,m10_m12,12,1994,,
PRY,EPH,,m10_m12,12,1995,,
PRY,EPH,,m10_m12,12,1996,,
PRY,EPH,,m10_m12,12,1997,,
PRY,EPH,,m10_m12,12,1998,,
PRY,EPH,,m10_m12,12,1999,,
PRY,EPH,,m10_m12,12,2000,,
PRY,EPH,,m10_m12,12,2001,,
PRY,EPH,,m10_m12,12,2002,,
PRY,EPH,,m10_m12,12,2003,,
PRY,EPH,,m10_m12,12,2004,,
PER,ENAHO,,t4,6,2002,1.0,
PRY,EPH,,m10_m12,12,2006,,
PER,ENAHO,,a,19,2003,1.0,
PER,ENAHO,,a,19,2004,1.0,
PER,ENAHO,,a,19,2005,1.0,
PER,ENAHO,,a,19,2006,1.0,
PER,ENAHO,,a,19,2007,1.0,
PER,ENAHO,,a,19,2008,1.0,
PER,ENAHO,,a,19,2009,1.0,
PER,ENAHO,,a,19,2010,1.0,
PER,ENAHO,,a,19,2011,1.0,
PER,ENAHO,,a,19,2012,1.0,
